 issuer_tax_number|reception_number|debtor_tax_number|debtor_name|reception_date|purchase_order_number|net_amount|iva_amount|total_amount|state|invoice_number
911440008|1014273143|731540008|Jhonny Debtor Receptions|01/10/2791|234|123123|23123|1231232|APROBADO 773|99
911440008|1014273144|731540008|Jhonny Debtor Receptions|01/10/2791|234|123123|23123|1231232|APROBADO 773|99
911440008|1014273145|731540008|Jhonny Debtor Receptions|01/10/2792|234|123123|23123|1231232|APROBADO 774|99
911440008|1014273146|731540008|Jhonny Debtor Receptions|01/10/2792|234|123123|23123|1231232|APROBADO 774|99
911440008|1014273147|731540008|Jhonny Debtor Receptions|01/10/2793|234|123123|23123|1231232|APROBADO 775|99
911440008|1014273148|731540008|Jhonny Debtor Receptions|01/10/2793|234|123123|23123|1231232|APROBADO 775|99
911440008|1014273149|731540008|Jhonny Debtor Receptions|01/10/2794|234|123123|23123|1231232|APROBADO 776|99
911440008|1014273150|731540008|Jhonny Debtor Receptions|01/10/2794|234|123123|23123|1231232|APROBADO 776|99
911440008|1014273151|731540008|Jhonny Debtor Receptions|01/10/2795|234|123123|23123|1231232|APROBADO 777|99
911440008|1014273152|731540008|Jhonny Debtor Receptions|01/10/2795|234|123123|23123|1231232|APROBADO 777|99
911440008|1014273153|731540008|Jhonny Debtor Receptions|01/10/2796|234|123123|23123|1231232|APROBADO 778|99
911440008|1014273154|731540008|Jhonny Debtor Receptions|01/10/2796|234|123123|23123|1231232|APROBADO 778|99
911440008|1014273155|731540008|Jhonny Debtor Receptions|01/10/2797|234|123123|23123|1231232|APROBADO 779|99
911440008|1014273156|731540008|Jhonny Debtor Receptions|01/10/2797|234|123123|23123|1231232|APROBADO 779|99
911440008|1014273157|731540008|Jhonny Debtor Receptions|01/10/2798|234|123123|23123|1231232|APROBADO 780|99
911440008|1014273158|731540008|Jhonny Debtor Receptions|01/10/2798|234|123123|23123|1231232|APROBADO 780|99
911440008|1014273159|731540008|Jhonny Debtor Receptions|01/10/2799|234|123123|23123|1231232|APROBADO 781|99
911440008|1014273160|731540008|Jhonny Debtor Receptions|01/10/2799|234|123123|23123|1231232|APROBADO 781|99
911440008|1014273161|731540008|Jhonny Debtor Receptions|01/10/2800|234|123123|23123|1231232|APROBADO 782|99
911440008|1014273162|731540008|Jhonny Debtor Receptions|01/10/2800|234|123123|23123|1231232|APROBADO 782|99
911440008|1014273163|731540008|Jhonny Debtor Receptions|01/10/2801|234|123123|23123|1231232|APROBADO 783|99
911440008|1014273164|731540008|Jhonny Debtor Receptions|01/10/2801|234|123123|23123|1231232|APROBADO 783|99
911440008|1014273165|731540008|Jhonny Debtor Receptions|01/10/2802|234|123123|23123|1231232|APROBADO 784|99
911440008|1014273166|731540008|Jhonny Debtor Receptions|01/10/2802|234|123123|23123|1231232|APROBADO 784|99
911440008|1014273167|731540008|Jhonny Debtor Receptions|01/10/2803|234|123123|23123|1231232|APROBADO 785|99
911440008|1014273168|731540008|Jhonny Debtor Receptions|01/10/2803|234|123123|23123|1231232|APROBADO 785|99
911440008|1014273169|731540008|Jhonny Debtor Receptions|01/10/2804|234|123123|23123|1231232|APROBADO 786|99
911440008|1014273170|731540008|Jhonny Debtor Receptions|01/10/2804|234|123123|23123|1231232|APROBADO 786|99
911440008|1014273171|731540008|Jhonny Debtor Receptions|01/10/2805|234|123123|23123|1231232|APROBADO 787|99
911440008|1014273172|731540008|Jhonny Debtor Receptions|01/10/2805|234|123123|23123|1231232|APROBADO 787|99
911440008|1014273173|731540008|Jhonny Debtor Receptions|01/10/2806|234|123123|23123|1231232|APROBADO 788|99
911440008|1014273174|731540008|Jhonny Debtor Receptions|01/10/2806|234|123123|23123|1231232|APROBADO 788|99
911440008|1014273175|731540008|Jhonny Debtor Receptions|01/10/2807|234|123123|23123|1231232|APROBADO 789|99
911440008|1014273176|731540008|Jhonny Debtor Receptions|01/10/2807|234|123123|23123|1231232|APROBADO 789|99
911440008|1014273177|731540008|Jhonny Debtor Receptions|01/10/2808|234|123123|23123|1231232|APROBADO 790|99
911440008|1014273178|731540008|Jhonny Debtor Receptions|01/10/2808|234|123123|23123|1231232|APROBADO 790|99
911440008|1014273179|731540008|Jhonny Debtor Receptions|01/10/2809|234|123123|23123|1231232|APROBADO 791|99
911440008|1014273180|731540008|Jhonny Debtor Receptions|01/10/2809|234|123123|23123|1231232|APROBADO 791|99
911440008|1014273181|731540008|Jhonny Debtor Receptions|01/10/2810|234|123123|23123|1231232|APROBADO 792|99
911440008|1014273182|731540008|Jhonny Debtor Receptions|01/10/2810|234|123123|23123|1231232|APROBADO 792|99
911440008|1014273183|731540008|Jhonny Debtor Receptions|01/10/2811|234|123123|23123|1231232|APROBADO 793|99
911440008|1014273184|731540008|Jhonny Debtor Receptions|01/10/2811|234|123123|23123|1231232|APROBADO 793|99
911440008|1014273185|731540008|Jhonny Debtor Receptions|01/10/2812|234|123123|23123|1231232|APROBADO 794|99
911440008|1014273186|731540008|Jhonny Debtor Receptions|01/10/2812|234|123123|23123|1231232|APROBADO 794|99
911440008|1014273187|731540008|Jhonny Debtor Receptions|01/10/2813|234|123123|23123|1231232|APROBADO 795|99
911440008|1014273188|731540008|Jhonny Debtor Receptions|01/10/2813|234|123123|23123|1231232|APROBADO 795|99
911440008|1014273189|731540008|Jhonny Debtor Receptions|01/10/2814|234|123123|23123|1231232|APROBADO 796|99
911440008|1014273190|731540008|Jhonny Debtor Receptions|01/10/2814|234|123123|23123|1231232|APROBADO 796|99
911440008|1014273191|731540008|Jhonny Debtor Receptions|01/10/2815|234|123123|23123|1231232|APROBADO 797|99
911440008|1014273192|731540008|Jhonny Debtor Receptions|01/10/2815|234|123123|23123|1231232|APROBADO 797|99
911440008|1014273193|731540008|Jhonny Debtor Receptions|01/10/2816|234|123123|23123|1231232|APROBADO 798|99
911440008|1014273194|731540008|Jhonny Debtor Receptions|01/10/2816|234|123123|23123|1231232|APROBADO 798|99
911440008|1014273195|731540008|Jhonny Debtor Receptions|01/10/2817|234|123123|23123|1231232|APROBADO 799|99
911440008|1014273196|731540008|Jhonny Debtor Receptions|01/10/2817|234|123123|23123|1231232|APROBADO 799|99
911440008|1014273197|731540008|Jhonny Debtor Receptions|01/10/2818|234|123123|23123|1231232|APROBADO 800|99
911440008|1014273198|731540008|Jhonny Debtor Receptions|01/10/2818|234|123123|23123|1231232|APROBADO 800|99
911440008|1014273199|731540008|Jhonny Debtor Receptions|01/10/2819|234|123123|23123|1231232|APROBADO 801|99
911440008|1014273200|731540008|Jhonny Debtor Receptions|01/10/2819|234|123123|23123|1231232|APROBADO 801|99
911440008|1014273201|731540008|Jhonny Debtor Receptions|01/10/2820|234|123123|23123|1231232|APROBADO 802|99
911440008|1014273202|731540008|Jhonny Debtor Receptions|01/10/2820|234|123123|23123|1231232|APROBADO 802|99
911440008|1014273203|731540008|Jhonny Debtor Receptions|01/10/2821|234|123123|23123|1231232|APROBADO 803|99
911440008|1014273204|731540008|Jhonny Debtor Receptions|01/10/2821|234|123123|23123|1231232|APROBADO 803|99
911440008|1014273205|731540008|Jhonny Debtor Receptions|01/10/2822|234|123123|23123|1231232|APROBADO 804|99
911440008|1014273206|731540008|Jhonny Debtor Receptions|01/10/2822|234|123123|23123|1231232|APROBADO 804|99
911440008|1014273207|731540008|Jhonny Debtor Receptions|01/10/2823|234|123123|23123|1231232|APROBADO 805|99
911440008|1014273208|731540008|Jhonny Debtor Receptions|01/10/2823|234|123123|23123|1231232|APROBADO 805|99
911440008|1014273209|731540008|Jhonny Debtor Receptions|01/10/2824|234|123123|23123|1231232|APROBADO 806|99
911440008|1014273210|731540008|Jhonny Debtor Receptions|01/10/2824|234|123123|23123|1231232|APROBADO 806|99
911440008|1014273211|731540008|Jhonny Debtor Receptions|01/10/2825|234|123123|23123|1231232|APROBADO 807|99
911440008|1014273212|731540008|Jhonny Debtor Receptions|01/10/2825|234|123123|23123|1231232|APROBADO 807|99
911440008|1014273213|731540008|Jhonny Debtor Receptions|01/10/2826|234|123123|23123|1231232|APROBADO 808|99
911440008|1014273214|731540008|Jhonny Debtor Receptions|01/10/2826|234|123123|23123|1231232|APROBADO 808|99
911440008|1014273215|731540008|Jhonny Debtor Receptions|01/10/2827|234|123123|23123|1231232|APROBADO 809|99
911440008|1014273216|731540008|Jhonny Debtor Receptions|01/10/2827|234|123123|23123|1231232|APROBADO 809|99
911440008|1014273217|731540008|Jhonny Debtor Receptions|01/10/2828|234|123123|23123|1231232|APROBADO 810|99
911440008|1014273218|731540008|Jhonny Debtor Receptions|01/10/2828|234|123123|23123|1231232|APROBADO 810|99
911440008|1014273219|731540008|Jhonny Debtor Receptions|01/10/2829|234|123123|23123|1231232|APROBADO 811|99
911440008|1014273220|731540008|Jhonny Debtor Receptions|01/10/2829|234|123123|23123|1231232|APROBADO 811|99
911440008|1014273221|731540008|Jhonny Debtor Receptions|01/10/2830|234|123123|23123|1231232|APROBADO 812|99
911440008|1014273222|731540008|Jhonny Debtor Receptions|01/10/2830|234|123123|23123|1231232|APROBADO 812|99
911440008|1014273223|731540008|Jhonny Debtor Receptions|01/10/2831|234|123123|23123|1231232|APROBADO 813|99
911440008|1014273224|731540008|Jhonny Debtor Receptions|01/10/2831|234|123123|23123|1231232|APROBADO 813|99
911440008|1014273225|731540008|Jhonny Debtor Receptions|01/10/2832|234|123123|23123|1231232|APROBADO 814|99
911440008|1014273226|731540008|Jhonny Debtor Receptions|01/10/2832|234|123123|23123|1231232|APROBADO 814|99
911440008|1014273227|731540008|Jhonny Debtor Receptions|01/10/2833|234|123123|23123|1231232|APROBADO 815|99
911440008|1014273228|731540008|Jhonny Debtor Receptions|01/10/2833|234|123123|23123|1231232|APROBADO 815|99
911440008|1014273229|731540008|Jhonny Debtor Receptions|01/10/2834|234|123123|23123|1231232|APROBADO 816|99
911440008|1014273230|731540008|Jhonny Debtor Receptions|01/10/2834|234|123123|23123|1231232|APROBADO 816|99
911440008|1014273231|731540008|Jhonny Debtor Receptions|01/10/2835|234|123123|23123|1231232|APROBADO 817|99
911440008|1014273232|731540008|Jhonny Debtor Receptions|01/10/2835|234|123123|23123|1231232|APROBADO 817|99
911440008|1014273233|731540008|Jhonny Debtor Receptions|01/10/2836|234|123123|23123|1231232|APROBADO 818|99
911440008|1014273234|731540008|Jhonny Debtor Receptions|01/10/2836|234|123123|23123|1231232|APROBADO 818|99
911440008|1014273235|731540008|Jhonny Debtor Receptions|01/10/2837|234|123123|23123|1231232|APROBADO 819|99
911440008|1014273236|731540008|Jhonny Debtor Receptions|01/10/2837|234|123123|23123|1231232|APROBADO 819|99
911440008|1014273237|731540008|Jhonny Debtor Receptions|01/10/2838|234|123123|23123|1231232|APROBADO 820|99
911440008|1014273238|731540008|Jhonny Debtor Receptions|01/10/2838|234|123123|23123|1231232|APROBADO 820|99
911440008|1014273239|731540008|Jhonny Debtor Receptions|01/10/2839|234|123123|23123|1231232|APROBADO 821|99
911440008|1014273240|731540008|Jhonny Debtor Receptions|01/10/2839|234|123123|23123|1231232|APROBADO 821|99
911440008|1014273241|731540008|Jhonny Debtor Receptions|01/10/2840|234|123123|23123|1231232|APROBADO 822|99
911440008|1014273242|731540008|Jhonny Debtor Receptions|01/10/2840|234|123123|23123|1231232|APROBADO 822|99
911440008|1014273243|731540008|Jhonny Debtor Receptions|01/10/2841|234|123123|23123|1231232|APROBADO 823|99
911440008|1014273244|731540008|Jhonny Debtor Receptions|01/10/2841|234|123123|23123|1231232|APROBADO 823|99
911440008|1014273245|731540008|Jhonny Debtor Receptions|01/10/2842|234|123123|23123|1231232|APROBADO 824|99
911440008|1014273246|731540008|Jhonny Debtor Receptions|01/10/2842|234|123123|23123|1231232|APROBADO 824|99
911440008|1014273247|731540008|Jhonny Debtor Receptions|01/10/2843|234|123123|23123|1231232|APROBADO 825|99
911440008|1014273248|731540008|Jhonny Debtor Receptions|01/10/2843|234|123123|23123|1231232|APROBADO 825|99
911440008|1014273249|731540008|Jhonny Debtor Receptions|01/10/2844|234|123123|23123|1231232|APROBADO 826|99
911440008|1014273250|731540008|Jhonny Debtor Receptions|01/10/2844|234|123123|23123|1231232|APROBADO 826|99
911440008|1014273251|731540008|Jhonny Debtor Receptions|01/10/2845|234|123123|23123|1231232|APROBADO 827|99
911440008|1014273252|731540008|Jhonny Debtor Receptions|01/10/2845|234|123123|23123|1231232|APROBADO 827|99
911440008|1014273253|731540008|Jhonny Debtor Receptions|01/10/2846|234|123123|23123|1231232|APROBADO 828|99
911440008|1014273254|731540008|Jhonny Debtor Receptions|01/10/2846|234|123123|23123|1231232|APROBADO 828|99
911440008|1014273255|731540008|Jhonny Debtor Receptions|01/10/2847|234|123123|23123|1231232|APROBADO 829|99
911440008|1014273256|731540008|Jhonny Debtor Receptions|01/10/2847|234|123123|23123|1231232|APROBADO 829|99
911440008|1014273257|731540008|Jhonny Debtor Receptions|01/10/2848|234|123123|23123|1231232|APROBADO 830|99
911440008|1014273258|731540008|Jhonny Debtor Receptions|01/10/2848|234|123123|23123|1231232|APROBADO 830|99
911440008|1014273259|731540008|Jhonny Debtor Receptions|01/10/2849|234|123123|23123|1231232|APROBADO 831|99
911440008|1014273260|731540008|Jhonny Debtor Receptions|01/10/2849|234|123123|23123|1231232|APROBADO 831|99
911440008|1014273261|731540008|Jhonny Debtor Receptions|01/10/2850|234|123123|23123|1231232|APROBADO 832|99
911440008|1014273262|731540008|Jhonny Debtor Receptions|01/10/2850|234|123123|23123|1231232|APROBADO 832|99
911440008|1014273263|731540008|Jhonny Debtor Receptions|01/10/2851|234|123123|23123|1231232|APROBADO 833|99
911440008|1014273264|731540008|Jhonny Debtor Receptions|01/10/2851|234|123123|23123|1231232|APROBADO 833|99
911440008|1014273265|731540008|Jhonny Debtor Receptions|01/10/2852|234|123123|23123|1231232|APROBADO 834|99
911440008|1014273266|731540008|Jhonny Debtor Receptions|01/10/2852|234|123123|23123|1231232|APROBADO 834|99
911440008|1014273267|731540008|Jhonny Debtor Receptions|01/10/2853|234|123123|23123|1231232|APROBADO 835|99
911440008|1014273268|731540008|Jhonny Debtor Receptions|01/10/2853|234|123123|23123|1231232|APROBADO 835|99
911440008|1014273269|731540008|Jhonny Debtor Receptions|01/10/2854|234|123123|23123|1231232|APROBADO 836|99
911440008|1014273270|731540008|Jhonny Debtor Receptions|01/10/2854|234|123123|23123|1231232|APROBADO 836|99
911440008|1014273271|731540008|Jhonny Debtor Receptions|01/10/2855|234|123123|23123|1231232|APROBADO 837|99
911440008|1014273272|731540008|Jhonny Debtor Receptions|01/10/2855|234|123123|23123|1231232|APROBADO 837|99
911440008|1014273273|731540008|Jhonny Debtor Receptions|01/10/2856|234|123123|23123|1231232|APROBADO 838|99
911440008|1014273274|731540008|Jhonny Debtor Receptions|01/10/2856|234|123123|23123|1231232|APROBADO 838|99
911440008|1014273275|731540008|Jhonny Debtor Receptions|01/10/2857|234|123123|23123|1231232|APROBADO 839|99
911440008|1014273276|731540008|Jhonny Debtor Receptions|01/10/2857|234|123123|23123|1231232|APROBADO 839|99
911440008|1014273277|731540008|Jhonny Debtor Receptions|01/10/2858|234|123123|23123|1231232|APROBADO 840|99
911440008|1014273278|731540008|Jhonny Debtor Receptions|01/10/2858|234|123123|23123|1231232|APROBADO 840|99
911440008|1014273279|731540008|Jhonny Debtor Receptions|01/10/2859|234|123123|23123|1231232|APROBADO 841|99
911440008|1014273280|731540008|Jhonny Debtor Receptions|01/10/2859|234|123123|23123|1231232|APROBADO 841|99
911440008|1014273281|731540008|Jhonny Debtor Receptions|01/10/2860|234|123123|23123|1231232|APROBADO 842|99
911440008|1014273282|731540008|Jhonny Debtor Receptions|01/10/2860|234|123123|23123|1231232|APROBADO 842|99
911440008|1014273283|731540008|Jhonny Debtor Receptions|01/10/2861|234|123123|23123|1231232|APROBADO 843|99
911440008|1014273284|731540008|Jhonny Debtor Receptions|01/10/2861|234|123123|23123|1231232|APROBADO 843|99
911440008|1014273285|731540008|Jhonny Debtor Receptions|01/10/2862|234|123123|23123|1231232|APROBADO 844|99
911440008|1014273286|731540008|Jhonny Debtor Receptions|01/10/2862|234|123123|23123|1231232|APROBADO 844|99
911440008|1014273287|731540008|Jhonny Debtor Receptions|01/10/2863|234|123123|23123|1231232|APROBADO 845|99
911440008|1014273288|731540008|Jhonny Debtor Receptions|01/10/2863|234|123123|23123|1231232|APROBADO 845|99
911440008|1014273289|731540008|Jhonny Debtor Receptions|01/10/2864|234|123123|23123|1231232|APROBADO 846|99
911440008|1014273290|731540008|Jhonny Debtor Receptions|01/10/2864|234|123123|23123|1231232|APROBADO 846|99
911440008|1014273291|731540008|Jhonny Debtor Receptions|01/10/2865|234|123123|23123|1231232|APROBADO 847|99
911440008|1014273292|731540008|Jhonny Debtor Receptions|01/10/2865|234|123123|23123|1231232|APROBADO 847|99
911440008|1014273293|731540008|Jhonny Debtor Receptions|01/10/2866|234|123123|23123|1231232|APROBADO 848|99
911440008|1014273294|731540008|Jhonny Debtor Receptions|01/10/2866|234|123123|23123|1231232|APROBADO 848|99
911440008|1014273295|731540008|Jhonny Debtor Receptions|01/10/2867|234|123123|23123|1231232|APROBADO 849|99
911440008|1014273296|731540008|Jhonny Debtor Receptions|01/10/2867|234|123123|23123|1231232|APROBADO 849|99
911440008|1014273297|731540008|Jhonny Debtor Receptions|01/10/2868|234|123123|23123|1231232|APROBADO 850|99
911440008|1014273298|731540008|Jhonny Debtor Receptions|01/10/2868|234|123123|23123|1231232|APROBADO 850|99
911440008|1014273299|731540008|Jhonny Debtor Receptions|01/10/2869|234|123123|23123|1231232|APROBADO 851|99
911440008|1014273300|731540008|Jhonny Debtor Receptions|01/10/2869|234|123123|23123|1231232|APROBADO 851|99
911440008|1014273301|731540008|Jhonny Debtor Receptions|01/10/2870|234|123123|23123|1231232|APROBADO 852|99
911440008|1014273302|731540008|Jhonny Debtor Receptions|01/10/2870|234|123123|23123|1231232|APROBADO 852|99
911440008|1014273303|731540008|Jhonny Debtor Receptions|01/10/2871|234|123123|23123|1231232|APROBADO 853|99
911440008|1014273304|731540008|Jhonny Debtor Receptions|01/10/2871|234|123123|23123|1231232|APROBADO 853|99
911440008|1014273305|731540008|Jhonny Debtor Receptions|01/10/2872|234|123123|23123|1231232|APROBADO 854|99
911440008|1014273306|731540008|Jhonny Debtor Receptions|01/10/2872|234|123123|23123|1231232|APROBADO 854|99
911440008|1014273307|731540008|Jhonny Debtor Receptions|01/10/2873|234|123123|23123|1231232|APROBADO 855|99
911440008|1014273308|731540008|Jhonny Debtor Receptions|01/10/2873|234|123123|23123|1231232|APROBADO 855|99
911440008|1014273309|731540008|Jhonny Debtor Receptions|01/10/2874|234|123123|23123|1231232|APROBADO 856|99
911440008|1014273310|731540008|Jhonny Debtor Receptions|01/10/2874|234|123123|23123|1231232|APROBADO 856|99
911440008|1014273311|731540008|Jhonny Debtor Receptions|01/10/2875|234|123123|23123|1231232|APROBADO 857|99
911440008|1014273312|731540008|Jhonny Debtor Receptions|01/10/2875|234|123123|23123|1231232|APROBADO 857|99
911440008|1014273313|731540008|Jhonny Debtor Receptions|01/10/2876|234|123123|23123|1231232|APROBADO 858|99
911440008|1014273314|731540008|Jhonny Debtor Receptions|01/10/2876|234|123123|23123|1231232|APROBADO 858|99
911440008|1014273315|731540008|Jhonny Debtor Receptions|01/10/2877|234|123123|23123|1231232|APROBADO 859|99
911440008|1014273316|731540008|Jhonny Debtor Receptions|01/10/2877|234|123123|23123|1231232|APROBADO 859|99
911440008|1014273317|731540008|Jhonny Debtor Receptions|01/10/2878|234|123123|23123|1231232|APROBADO 860|99
911440008|1014273318|731540008|Jhonny Debtor Receptions|01/10/2878|234|123123|23123|1231232|APROBADO 860|99
911440008|1014273319|731540008|Jhonny Debtor Receptions|01/10/2879|234|123123|23123|1231232|APROBADO 861|99
911440008|1014273320|731540008|Jhonny Debtor Receptions|01/10/2879|234|123123|23123|1231232|APROBADO 861|99
911440008|1014273321|731540008|Jhonny Debtor Receptions|01/10/2880|234|123123|23123|1231232|APROBADO 862|99
911440008|1014273322|731540008|Jhonny Debtor Receptions|01/10/2880|234|123123|23123|1231232|APROBADO 862|99
911440008|1014273323|731540008|Jhonny Debtor Receptions|01/10/2881|234|123123|23123|1231232|APROBADO 863|99
911440008|1014273324|731540008|Jhonny Debtor Receptions|01/10/2881|234|123123|23123|1231232|APROBADO 863|99
911440008|1014273325|731540008|Jhonny Debtor Receptions|01/10/2882|234|123123|23123|1231232|APROBADO 864|99
911440008|1014273326|731540008|Jhonny Debtor Receptions|01/10/2882|234|123123|23123|1231232|APROBADO 864|99
911440008|1014273327|731540008|Jhonny Debtor Receptions|01/10/2883|234|123123|23123|1231232|APROBADO 865|99
911440008|1014273328|731540008|Jhonny Debtor Receptions|01/10/2883|234|123123|23123|1231232|APROBADO 865|99
911440008|1014273329|731540008|Jhonny Debtor Receptions|01/10/2884|234|123123|23123|1231232|APROBADO 866|99
911440008|1014273330|731540008|Jhonny Debtor Receptions|01/10/2884|234|123123|23123|1231232|APROBADO 866|99
911440008|1014273331|731540008|Jhonny Debtor Receptions|01/10/2885|234|123123|23123|1231232|APROBADO 867|99
911440008|1014273332|731540008|Jhonny Debtor Receptions|01/10/2885|234|123123|23123|1231232|APROBADO 867|99
911440008|1014273333|731540008|Jhonny Debtor Receptions|01/10/2886|234|123123|23123|1231232|APROBADO 868|99
911440008|1014273334|731540008|Jhonny Debtor Receptions|01/10/2886|234|123123|23123|1231232|APROBADO 868|99
911440008|1014273335|731540008|Jhonny Debtor Receptions|01/10/2887|234|123123|23123|1231232|APROBADO 869|99
911440008|1014273336|731540008|Jhonny Debtor Receptions|01/10/2887|234|123123|23123|1231232|APROBADO 869|99
911440008|1014273337|731540008|Jhonny Debtor Receptions|01/10/2888|234|123123|23123|1231232|APROBADO 870|99
911440008|1014273338|731540008|Jhonny Debtor Receptions|01/10/2888|234|123123|23123|1231232|APROBADO 870|99
911440008|1014273339|731540008|Jhonny Debtor Receptions|01/10/2889|234|123123|23123|1231232|APROBADO 871|99
911440008|1014273340|731540008|Jhonny Debtor Receptions|01/10/2889|234|123123|23123|1231232|APROBADO 871|99
911440008|1014273341|731540008|Jhonny Debtor Receptions|01/10/2890|234|123123|23123|1231232|APROBADO 872|99
911440008|1014273342|731540008|Jhonny Debtor Receptions|01/10/2890|234|123123|23123|1231232|APROBADO 872|99
911440008|1014273343|731540008|Jhonny Debtor Receptions|01/10/2891|234|123123|23123|1231232|APROBADO 873|99
911440008|1014273344|731540008|Jhonny Debtor Receptions|01/10/2891|234|123123|23123|1231232|APROBADO 873|99
911440008|1014273345|731540008|Jhonny Debtor Receptions|01/10/2892|234|123123|23123|1231232|APROBADO 874|99
911440008|1014273346|731540008|Jhonny Debtor Receptions|01/10/2892|234|123123|23123|1231232|APROBADO 874|99
911440008|1014273347|731540008|Jhonny Debtor Receptions|01/10/2893|234|123123|23123|1231232|APROBADO 875|99
911440008|1014273348|731540008|Jhonny Debtor Receptions|01/10/2893|234|123123|23123|1231232|APROBADO 875|99
911440008|1014273349|731540008|Jhonny Debtor Receptions|01/10/2894|234|123123|23123|1231232|APROBADO 876|99
911440008|1014273350|731540008|Jhonny Debtor Receptions|01/10/2894|234|123123|23123|1231232|APROBADO 876|99
911440008|1014273351|731540008|Jhonny Debtor Receptions|01/10/2895|234|123123|23123|1231232|APROBADO 877|99
911440008|1014273352|731540008|Jhonny Debtor Receptions|01/10/2895|234|123123|23123|1231232|APROBADO 877|99
911440008|1014273353|731540008|Jhonny Debtor Receptions|01/10/2896|234|123123|23123|1231232|APROBADO 878|99
911440008|1014273354|731540008|Jhonny Debtor Receptions|01/10/2896|234|123123|23123|1231232|APROBADO 878|99
911440008|1014273355|731540008|Jhonny Debtor Receptions|01/10/2897|234|123123|23123|1231232|APROBADO 879|99
911440008|1014273356|731540008|Jhonny Debtor Receptions|01/10/2897|234|123123|23123|1231232|APROBADO 879|99
911440008|1014273357|731540008|Jhonny Debtor Receptions|01/10/2898|234|123123|23123|1231232|APROBADO 880|99
911440008|1014273358|731540008|Jhonny Debtor Receptions|01/10/2898|234|123123|23123|1231232|APROBADO 880|99
911440008|1014273359|731540008|Jhonny Debtor Receptions|01/10/2899|234|123123|23123|1231232|APROBADO 881|99
911440008|1014273360|731540008|Jhonny Debtor Receptions|01/10/2899|234|123123|23123|1231232|APROBADO 881|99
911440008|1014273361|731540008|Jhonny Debtor Receptions|01/10/2900|234|123123|23123|1231232|APROBADO 882|99
911440008|1014273362|731540008|Jhonny Debtor Receptions|01/10/2900|234|123123|23123|1231232|APROBADO 882|99
911440008|1014273363|731540008|Jhonny Debtor Receptions|01/10/2901|234|123123|23123|1231232|APROBADO 883|99
911440008|1014273364|731540008|Jhonny Debtor Receptions|01/10/2901|234|123123|23123|1231232|APROBADO 883|99
911440008|1014273365|731540008|Jhonny Debtor Receptions|01/10/2902|234|123123|23123|1231232|APROBADO 884|99
911440008|1014273366|731540008|Jhonny Debtor Receptions|01/10/2902|234|123123|23123|1231232|APROBADO 884|99
911440008|1014273367|731540008|Jhonny Debtor Receptions|01/10/2903|234|123123|23123|1231232|APROBADO 885|99
911440008|1014273368|731540008|Jhonny Debtor Receptions|01/10/2903|234|123123|23123|1231232|APROBADO 885|99
911440008|1014273369|731540008|Jhonny Debtor Receptions|01/10/2904|234|123123|23123|1231232|APROBADO 886|99
911440008|1014273370|731540008|Jhonny Debtor Receptions|01/10/2904|234|123123|23123|1231232|APROBADO 886|99
911440008|1014273371|731540008|Jhonny Debtor Receptions|01/10/2905|234|123123|23123|1231232|APROBADO 887|99
911440008|1014273372|731540008|Jhonny Debtor Receptions|01/10/2905|234|123123|23123|1231232|APROBADO 887|99
911440008|1014273373|731540008|Jhonny Debtor Receptions|01/10/2906|234|123123|23123|1231232|APROBADO 888|99
911440008|1014273374|731540008|Jhonny Debtor Receptions|01/10/2906|234|123123|23123|1231232|APROBADO 888|99
911440008|1014273375|731540008|Jhonny Debtor Receptions|01/10/2907|234|123123|23123|1231232|APROBADO 889|99
911440008|1014273376|731540008|Jhonny Debtor Receptions|01/10/2907|234|123123|23123|1231232|APROBADO 889|99
911440008|1014273377|731540008|Jhonny Debtor Receptions|01/10/2908|234|123123|23123|1231232|APROBADO 890|99
911440008|1014273378|731540008|Jhonny Debtor Receptions|01/10/2908|234|123123|23123|1231232|APROBADO 890|99
911440008|1014273379|731540008|Jhonny Debtor Receptions|01/10/2909|234|123123|23123|1231232|APROBADO 891|99
911440008|1014273380|731540008|Jhonny Debtor Receptions|01/10/2909|234|123123|23123|1231232|APROBADO 891|99
911440008|1014273381|731540008|Jhonny Debtor Receptions|01/10/2910|234|123123|23123|1231232|APROBADO 892|99
911440008|1014273382|731540008|Jhonny Debtor Receptions|01/10/2910|234|123123|23123|1231232|APROBADO 892|99
911440008|1014273383|731540008|Jhonny Debtor Receptions|01/10/2911|234|123123|23123|1231232|APROBADO 893|99
911440008|1014273384|731540008|Jhonny Debtor Receptions|01/10/2911|234|123123|23123|1231232|APROBADO 893|99
911440008|1014273385|731540008|Jhonny Debtor Receptions|01/10/2912|234|123123|23123|1231232|APROBADO 894|99
911440008|1014273386|731540008|Jhonny Debtor Receptions|01/10/2912|234|123123|23123|1231232|APROBADO 894|99
911440008|1014273387|731540008|Jhonny Debtor Receptions|01/10/2913|234|123123|23123|1231232|APROBADO 895|99
911440008|1014273388|731540008|Jhonny Debtor Receptions|01/10/2913|234|123123|23123|1231232|APROBADO 895|99
911440008|1014273389|731540008|Jhonny Debtor Receptions|01/10/2914|234|123123|23123|1231232|APROBADO 896|99
911440008|1014273390|731540008|Jhonny Debtor Receptions|01/10/2914|234|123123|23123|1231232|APROBADO 896|99
